Episode,Average_Reward,Critic_Loss,Actor_Loss
95,-1.0605038537813458,0.03521786835044623,-0.29042293727397916
96,-0.4125259712596123,0.03247197959572077,-0.5948683679103851
97,-3.7598389043749454,0.037333482131361964,-0.6681994199752808
98,-1.6474063069190223,0.04068448040634394,-0.5520639538764953
99,-0.9495209919833579,0.04359793905168772,-0.5030604004859924
100,-2.312943488914572,0.031247110292315482,-0.277003875374794
101,-2.2463052638932606,0.03235759902745485,-0.036242578038945795
102,-2.2341425723265464,0.03619352057576179,-0.016227695159614086
103,-0.48304428860854187,0.02969275712966919,-0.18841459853574632
104,-4.062211095179509,0.044570904970169065,-0.3769414251670241
105,-0.8387876568806634,0.03429391160607338,-0.5026711076498032
106,-2.883308616206297,0.04212308377027511,-0.8433907836675644
107,-4.384735618813816,0.03978446461260319,-0.2673695795238018
108,-3.714667464746751,0.04060718733817339,-0.23552569076418878
109,-1.9275055602105222,0.040612063370645046,-0.4139335073530674
110,-3.660032398030282,0.04991437382996082,-0.4775642851367593
111,-0.549053096500959,0.05024578757584095,-0.6786706335842609
112,-1.3081930752988415,0.05090994164347649,-0.9814728379249573
113,-1.2100477379424524,0.04555405452847481,-0.5804851204156876
114,-1.1903786163145853,0.04932842589914799,-0.6431729733943939
115,-1.0375962506561391,0.04661245103925467,-0.6299507677555084
116,1.0801928914086874,0.04245617501437664,-0.5729916810989379
117,0.17133852504504088,0.0409317072480917,-0.6652168095111847
118,-1.9388678059347746,0.04079959280788899,-0.6824271500110626
119,-2.5231503507426205,0.04234160669147968,-0.7369019567966462
120,-2.398927443773978,0.037577280402183534,-0.7809085488319397
121,2.3108765320935696,0.04449412524700165,-1.001906442642212
122,-2.113183802972775,0.046411456540226936,-1.0126021444797515
123,-1.2684155088786544,0.05113583914935589,-0.9089572191238403
124,-2.1022621642239705,0.04877370409667492,-1.1237363994121552
125,-3.8663721547259597,0.052032170817255974,-0.6816368818283081
126,-1.7609548705037295,0.03689338434487581,-0.7524979591369629
127,-1.048553641573303,0.03749350532889366,-0.9306576669216156
128,-2.390984481857286,0.04621414877474308,-0.7220632791519165
129,-2.388176805465384,0.037908964604139325,-0.7228393971920013
130,-3.7621324373532854,0.04874634109437466,-0.46847891211509707
131,-3.761576256089537,0.046768360584974286,-0.4994628608226776
132,-1.7580337183859251,0.038972170650959016,-0.6630203306674958
133,-2.250536103988012,0.037340399250388144,-0.5952973544597626
134,-1.9892673442694688,0.03871072456240654,-0.8096154034137726
135,1.076622670929269,0.03890757039189339,-0.6791032552719116
136,-0.2615463387117849,0.04157198090106249,-0.9375979125499725
137,-2.707776602578729,0.04174557160586119,-1.0978554368019104
138,-2.2535347582391374,0.037756442464888094,-1.0940953612327575
139,-1.9976830422662823,0.039356940984725954,-0.9338235318660736
140,-1.841392980772799,0.03464196976274252,-0.7805373787879943
141,0.7648901628492617,0.029473495669662952,-0.8782559156417846
142,-1.8213892035449364,0.04019626304507255,-0.7673053324222565
143,-1.4394426017272925,0.04042091947048902,-0.8749412298202515
144,0.04794834572477469,0.039084570854902266,-0.9114463627338409
145,-0.06848078617436348,0.04379344023764133,-0.8778262317180634
146,0.43594248090649446,0.032339480705559254,-0.8171774685382843
147,-2.7600674972268395,0.03553352076560259,-0.8236451864242553
148,-0.17585346444214123,0.03553635478019714,-0.9073975324630738
149,0.1901926650748358,0.027209490723907947,-1.0009999930858613
150,-4.408965401218643,0.030598401371389628,-0.9296061754226684
151,-1.253797064170916,0.03747821785509586,-0.8600395143032074
152,0.9960719902821724,0.04910205788910389,-0.969362062215805
153,-2.808387178082221,0.03863277211785317,-0.8975627005100251
154,-2.6019303728628635,0.04480523858219385,-0.866512018442154
155,-1.9454739511006771,0.03625961691141129,-0.9248155415058136
156,-3.730960376257446,0.044417932629585266,-0.870287150144577
157,-2.8096078932286024,0.03877942729741335,-0.7899066627025604
158,-2.180518106426974,0.03873236030340195,-0.7388852715492249
159,-1.6828992088305366,0.038991622440516946,-0.7238285601139068
160,-2.090381969295783,0.04369672015309334,-0.7031322300434113
161,-2.0320886368118374,0.03426219448447228,-0.8564210176467896
162,-1.585595836676883,0.03772318251430988,-0.9395527243614197
163,-3.5720023508574443,0.03121983166784048,-0.9251480400562286
164,-2.577587775430313,0.04220995232462883,-0.8847843766212463
165,0.10402100184450513,0.033006901107728484,-0.9393360912799835
166,-2.9723792272407232,0.04099902212619781,-0.9920651912689209
167,4.53987209223756,0.04226448964327574,-0.976165109872818
168,-2.6832742626303983,0.03414609543979168,-1.102075845003128
169,-0.40174247495437565,0.043703665398061274,-1.3235641360282897
170,0.3535292531497001,0.05522034578025341,-1.1286596536636353
171,-6.539811353731274,0.0517345417290926,-0.9085771143436432
172,0.4713941951330425,0.050012464821338656,-1.3205963015556335
173,-1.9672313579046719,0.045751849003136155,-1.4609091877937317
174,-4.575964220388367,0.03740308377891779,-1.6943201065063476
175,-0.9137194012111697,0.04087989591062069,-1.2175226211547852
176,-2.9911381246591358,0.03422802686691284,-1.278891146183014
177,-2.7480033942239963,0.04929626509547234,-0.9439465701580048
178,-0.7765698434668822,0.04267750103026628,-0.9385060966014862
179,-2.1206437560348945,0.03844828214496374,-1.2061499774456024
180,-3.8882957370507447,0.03150385245680809,-0.764369684457779
181,-0.6994813470119453,0.03719586823135614,-0.8965735554695129
182,-0.616335670528886,0.04056671373546124,-1.1064784526824951
183,1.1437006147735505,0.0360382542014122,-1.0057747900485992
184,-4.048162302487686,0.03886306285858154,-0.966204035282135
185,-2.7237717156246184,0.040314117446541786,-0.8137368857860565
186,1.1013084412627003,0.03867949452251196,-0.7882808804512024
187,-0.7517219117650491,0.0371458338573575,-1.0257294476032257
188,2.2920603005090867,0.03801320996135473,-0.7464708149433136
189,-2.793292933813256,0.034018749557435515,-1.1015485286712647
190,-3.80356815376338,0.04515320621430874,-0.8149132311344147
191,-3.162067577508859,0.03890967462211847,-0.7572983264923095
192,-3.682201345913052,0.03495973162353039,-0.7521985590457916
193,-1.7329573573626451,0.03599098566919565,-0.8801545083522797
194,-3.820078502393306,0.03529409859329462,-1.1434082388877869
195,-3.2671781909623108,0.034274454787373544,-1.15050550699234
196,-2.1654493876479766,0.032983303721994164,-1.5064237236976623
197,-1.33600390935178,0.034507044963538645,-1.3536619067192077
198,-1.2256567838701318,0.039750444889068606,-1.3891286969184875
199,-1.2100044007733992,0.03539622947573662,-1.3781511425971984
200,-2.3301131264671597,0.03625702951103449,-1.1798941850662232
201,-4.449919734754129,0.03613926582038403,-1.1502732038497925
202,-2.3640917954863534,0.034598352201282975,-1.0765238285064698
203,1.368972687457949,0.03630898073315621,-1.0086243629455567
204,-2.6233039943505316,0.03325517270714044,-1.2980778098106385
205,-0.0847639793915036,0.0381121451035142,-1.2440783023834228
206,-0.7218129111129283,0.024698407016694547,-1.2552820682525634
207,-4.115140367148835,0.03280238695442676,-1.4101972818374633
208,-1.2256567838701318,0.03064919579774141,-1.0240095138549805
209,-0.2863832297166027,0.03376618176698685,-1.3752552151679993
210,-5.781467045109274,0.02894121818244457,-1.7417911052703858
211,-2.4045718241415024,0.04303372297435999,-1.3537885308265687
212,1.1343313722452122,0.051514969952404496,-1.5042951583862305
213,-2.4451529767443176,0.03966110274195671,-1.4217729687690734
214,2.240500416010759,0.0465674564242363,-1.5918002605438233
215,-0.41649623436076755,0.04157229587435722,-1.7813552260398864
216,-3.16260240638601,0.051098814606666564,-1.5775144338607787
217,-0.9330816977610721,0.04469231851398945,-2.0492518305778504
218,-3.801313426851014,0.05020086411386728,-1.9709905862808228
219,-3.81158996678367,0.046103172935545444,-1.6940062403678895
220,-2.231282438594735,0.039388376474380496,-1.985231137275696
221,-1.8606822214566254,0.040265143290162085,-2.0048396825790404
222,-3.9050329576835185,0.037220781296491624,-1.8924506425857544
223,-0.1128932682110304,0.03760551568120718,-1.5632814526557923
224,0.5225864137655978,0.035595957189798355,-1.4265411853790284
225,-2.412756339109408,0.04313355106860399,-1.812573540210724
226,-4.1755654157215965,0.04135015830397606,-1.4196661829948425
227,1.1246441901947124,0.03651004247367382,-1.2363847732543944
228,-1.8035964346876021,0.03675918038934469,-1.3066251873970032
229,-2.157825829587086,0.043721715733408925,-1.1396594047546387
230,-0.6075156552254755,0.04279798734933138,-1.2794654011726379
231,-0.9515540115529709,0.03911106307059527,-1.3062187075614928
232,-2.3783683381384155,0.040621590055525306,-1.0852927684783935
233,-0.6424343262362098,0.04951734058558941,-1.3225656509399415
234,-4.009929068753877,0.05592450499534607,-1.5235426306724549
235,1.1793155214700262,0.06611806452274323,-1.2041516780853272
236,-6.321149598975426,0.06132213287055492,-0.909997820854187
237,1.8417804473465942,0.0652519293129444,-1.6065189957618713
238,0.21782952655777554,0.06729327589273452,-1.5088473320007325
239,-2.151770486676405,0.058762405067682266,-0.9870321869850158
240,-1.7052782479984423,0.04369841981679201,-1.585360825061798
241,0.014099114839178584,0.045847208425402644,-1.1815773248672485
242,-1.1572631847667596,0.04237049426883459,-1.6331505537033082
243,-0.7912083822125151,0.05192076377570629,-1.6317084312438965
244,-2.676890650794123,0.05027716159820557,-1.5985715985298157
245,-0.11694897166214469,0.04868534207344055,-1.6250548005104064
246,-2.9750934017008155,0.04604675807058811,-1.7191898822784424
247,-0.04592182285656721,0.04723013117909432,-1.426977002620697
248,-2.0246242317474925,0.03697245568037033,-1.2828941941261292
249,-0.7457457960692488,0.04859658181667328,-1.2346654772758483
250,0.92255050806031,0.04991055466234684,-1.2783087611198425
251,-0.1338667623137091,0.04853609073907137,-1.2636156916618346
252,-1.959457718471457,0.06370419748127461,-1.4220993399620057
253,-0.5212148967553639,0.07497466504573821,-1.3047276973724364
254,-1.438861283634969,0.0840082623064518,-1.255880892276764
255,-0.5260588145688851,0.05919512696564198,-1.4917139172554017
256,-3.0603696701952967,0.07866895720362663,-1.482635998725891
257,-2.441471136996708,0.06575115323066712,-2.093196928501129
258,-1.5768658780505191,0.07381704188883305,-2.410532820224762
259,-1.515366430087286,0.06570664495229721,-2.516853380203247
260,-3.540780308700074,0.06350441053509712,-2.3737388372421266
261,-2.997337785638325,0.06782976649701596,-2.414230155944824
262,-0.10750977418500685,0.07541188895702362,-1.1809829890727996
263,-3.8124832034190907,0.056247690320014955,-0.9758079648017883
264,-5.191384919003787,0.06803192049264908,-1.6305820405483247
265,-1.4252787225914274,0.061457063630223276,-2.1178879618644713
266,-2.736283789057504,0.05563582442700863,-3.7823919296264648
267,-2.7226911660468036,0.08503208085894584,-2.821115732192993
268,-0.9215317239101435,0.0697131372988224,-1.7952661275863648
269,-2.8753056939680928,0.06797205284237862,-1.28602135181427
270,-2.39886029350592,0.07667068168520927,-1.918593180179596
271,-3.0219433120805483,0.06660176739096642,-3.585275411605835
272,-3.263640260584579,0.06578995324671269,-2.1154003024101256
273,-0.7748791531669234,0.06256306394934655,-1.2923666000366212
274,-1.9725669033133584,0.06994624063372612,-1.1886111080646515
275,-1.2494649402869922,0.07148981429636478,-1.0141318202018739
276,-2.862300608011563,0.06605713255703449,-1.4041988909244538
277,-1.0258105712903975,0.05674197971820831,-1.3044293403625489
278,-1.8847459006086555,0.060960061848163605,-1.1440302968025207
279,-2.051447318339432,0.061021127924323085,-1.2479340970516204
280,-2.8831354342951183,0.058129769563674924,-1.351181936264038
281,-0.9687696236910511,0.061899176239967345,-1.132232928276062
282,-2.856957787824757,0.07578488178551197,-1.3733180999755858
283,-0.38111619776206973,0.06821359768509865,-1.0403611481189727
284,-0.49231994317265615,0.07009707279503345,-1.0631733417510987
285,-1.8400525964341397,0.06788515895605088,-1.2568708539009095
286,-2.5332682137985336,0.08438449501991271,-1.2041468024253845
287,0.5726410195914392,0.07572375163435936,-1.5060737490653993
288,-1.302380412075863,0.08508304730057717,-1.4876937091350555
289,2.347598613994595,0.09209577441215515,-1.45790433883667
290,-0.5882285197364953,0.08417437188327312,-1.833240556716919
291,-4.845234665401802,0.07392525598406792,-1.4494094133377076
292,-1.0140796736239235,0.09928349256515503,-1.5629191040992736
293,-3.3009967060814676,0.1267798975110054,-1.454036045074463
294,-4.234523317049943,0.12840998098254203,-1.9418299913406372
295,-1.6493002365589868,0.1090860791504383,-1.7614401221275329
296,-4.049104392292474,0.10949531793594361,-1.701853835582733
297,-3.8677570928905145,0.11122075617313384,-2.090281569957733
298,-2.918890500737489,0.14037895128130912,-1.9530280590057374
299,-2.067249470435455,0.13124966397881507,-1.926712691783905
300,-1.0928218905971785,0.18178693875670432,-2.1022196054458617
301,-1.646563381920255,0.1615952454507351,-2.1370001912117003
302,-2.815936290841968,0.1858213409781456,-2.5177852272987367
303,-1.5108534182682685,0.18390272334218025,-3.1136679887771606
304,-3.442538585577066,0.18295920342206956,-2.81747829914093
305,-5.014586876022449,0.22156851291656493,-2.7064279317855835
306,-2.271111969144237,0.23735409826040268,-3.029378294944763
307,-1.0202658650096943,0.27189707159996035,-3.999659299850464
308,-3.2150096779947237,0.24907557666301727,-4.193961119651794
309,-4.25232624481065,0.2649300813674927,-4.356617760658264
310,-4.4261609857883695,0.36166966557502744,-3.930096483230591
311,-3.393535100848407,0.4275575026869774,-3.3165017127990724
312,-1.8878477364873607,0.3766129106283188,-3.901953935623169
313,-1.7568913357119504,0.4853057473897934,-4.3845786333084105
314,-0.4861108636909337,0.5829413592815399,-4.496509313583374
315,-1.324843923535692,0.5560077607631684,-5.15103588104248
316,0.06854529651368235,0.5047726303339004,-5.450075101852417
317,-2.6280437957460756,0.4483918249607086,-6.008592844009399
318,-2.3715762577443256,0.48016743957996366,-7.248968648910522
319,-2.096622279374672,0.6248402208089828,-6.009770178794861
320,-2.201946577896111,0.7147141218185424,-5.2814336776733395
321,-3.134848477084481,0.791836017370224,-5.164228630065918
322,-2.322982117120895,0.7809954583644867,-5.13436918258667
323,-3.186325540503556,0.6950848519802093,-6.412663745880127
324,0.534853401090641,0.8358156263828278,-7.670732927322388
325,-1.8040433319254563,0.7984264671802521,-7.729186487197876
326,0.12076384052650924,1.0711829245090485,-6.844971942901611
327,-3.606841292764458,1.0889866650104523,-7.272705459594727
328,-0.6734721850325011,1.0403234243392945,-7.580571603775025
329,-3.755019826243599,0.9955358862876892,-5.504187226295471
330,-2.7351363415020007,0.995023661851883,-7.872884321212768
331,-2.535864790428469,1.1261699557304383,-10.93215069770813
332,-2.36962090801919,1.8340131223201752,-10.175951051712037
333,-4.052635545138513,1.5517658472061158,-8.117343091964722
334,-2.535864790428469,1.6564673364162446,-7.430177021026611
335,-1.7814001615213877,1.628743588924408,-10.676813888549805
336,0.8067764403042643,1.92226083278656,-12.78076171875
337,-2.9338358410755836,1.706767737865448,-11.12970790863037
338,-3.190540428513209,1.4919856071472168,-12.616978549957276
339,-3.213435640113055,1.9388455986976623,-11.026101016998291
340,-2.4853615612746065,1.980616819858551,-10.439775276184083
341,-4.878576207525693,1.79919735789299,-11.57323145866394
342,-2.802468481287658,1.4897542357444764,-14.10912790298462
343,-2.9754495874071916,1.509555035829544,-11.18397626876831
344,-2.214813107912355,1.5631404876708985,-12.127846908569335
345,-1.9620117573713294,2.023257464170456,-12.88773808479309
346,-2.2222486918231983,2.0811928033828737,-14.934595584869385
347,-3.5000361504138313,2.3412313222885133,-11.285735273361206
348,-2.598719026178098,2.1952283501625063,-10.600784397125244
349,-2.3755938257194886,2.358142447471619,-11.044093418121339
350,-0.08102111937441137,4.562286782264709,-12.384331750869752
351,-4.055997257942753,4.7779525995254515,-13.622537899017335
352,-1.2065300071722993,3.13140869140625,-15.229383563995361
353,-0.830449881371802,3.634259355068207,-20.24253101348877
354,-2.7689547353918336,3.283500385284424,-16.77438087463379
355,0.28481017631160244,2.4431182980537414,-15.473205280303954
356,-1.6009431063810289,2.7151180863380433,-15.20273036956787
357,-2.8084446327812405,3.0910898804664613,-13.015101909637451
358,-3.5824908084740836,3.204961323738098,-11.018161582946778
359,-1.0127822999044365,2.7756351828575134,-12.601525974273681
360,-1.8270848871215768,2.941728615760803,-13.90110158920288
361,-3.466775357476399,3.1670966863632204,-14.58006534576416
362,-2.159692598774856,3.745366072654724,-13.674231624603271
363,-3.3211121527886993,3.4597392797470095,-15.88661241531372
364,-2.1640477015762665,3.1909036457538607,-14.744135093688964
365,-2.4377250652271067,3.4964773654937744,-17.388959217071534
366,-1.8398856316363208,2.6707250833511353,-22.994932556152342
367,-4.226051658831624,3.848195695877075,-20.136481094360352
368,-2.4848959418450787,3.59061918258667,-11.899025535583496
369,-5.113435387391973,4.053956055641175,-11.41201992034912
370,-1.3637668732301906,3.7498987674713136,-20.229057025909423
371,2.1393287172548705,4.6787320375442505,-22.30359992980957
372,-4.539477992137073,4.141440081596374,-28.572166442871094
373,1.0768516218277009,7.747012329101563,-16.264218902587892
374,-0.32094312892545296,4.809994125366211,-12.386620235443115
375,-1.1189740326284143,3.9893033504486084,-15.62577199935913
376,-3.8423059711129266,4.755519223213196,-16.966202545166016
377,-3.048988780727232,4.325276255607605,-15.66006031036377
378,-3.2130489557654136,5.301134133338929,-14.113444805145264
379,-3.6201235705419563,4.309706091880798,-14.448524665832519
380,-7.140101606776717,4.404819893836975,-16.37906093597412
381,-1.9829773219331657,5.089825463294983,-13.110633182525635
382,-3.415961078738795,4.822394561767578,-13.838130569458007
383,-3.1793284939831286,4.830231642723083,-16.388613605499266
384,-5.442558995009798,5.197421717643738,-14.704508018493652
385,-3.502271558397843,4.506304097175598,-15.30304012298584
386,-3.4084107054790636,5.47774178981781,-16.126487827301027
387,-1.2092085125704735,4.967801403999329,-16.717980289459227
388,-0.4140891773165364,4.508709526062011,-17.185801696777343
389,-1.8498468060766415,4.58165397644043,-16.263750743865966
390,-2.400512716701292,5.008683133125305,-17.091639041900635
391,-2.641304468558061,4.31904091835022,-14.862614345550536
392,-2.7503757030886833,4.451389718055725,-17.54262857437134
393,-3.807812293229198,5.450101828575134,-16.009054279327394
394,-3.3098300183867004,5.998989510536194,-17.856747150421143
395,-1.9352607128172412,6.5608992099761965,-15.92754774093628
396,-2.881273897410221,5.393180227279663,-15.1423171043396
397,-3.795080766818746,5.1023962020874025,-16.781124114990234
398,-4.017036501426816,5.79683244228363,-15.87472620010376
399,1.2506751999894359,6.01037027835846,-17.124092864990235
400,-2.04075600160556,4.316303563117981,-17.850863647460937
401,-4.862064250040985,5.429215002059936,-13.953776264190674
402,-2.2350313333602028,5.17696692943573,-16.681377792358397
403,-0.41335922800915004,5.209844803810119,-19.059690761566163
404,-2.8717240694856567,5.671922945976258,-17.814182853698732
405,-3.605355336384641,7.162765097618103,-18.820211601257324
406,-3.917037371145605,7.154649376869202,-16.27932987213135
407,-3.8431400769449615,6.345737648010254,-18.568507385253906
408,-1.661076306111855,7.330285692214966,-12.685801792144776
409,-3.5966481773794676,6.279969048500061,-14.005400562286377
410,-2.578705062468835,6.795471501350403,-14.475052833557129
411,-0.4275577574632038,7.355423784255981,-19.375061988830566
412,-3.1327131416518497,7.786675548553466,-15.380039978027344
413,-3.41406061969142,6.616500782966614,-15.038598918914795
414,-2.213066308692954,6.592735481262207,-14.724035167694092
415,-4.531188672860282,6.417142224311829,-15.586562442779542
416,-0.015207341198880453,7.281551265716553,-16.05261650085449
417,-3.463671056134377,7.224692249298096,-17.274820137023926
418,1.2579228904045994,6.287770128250122,-17.415408515930174
419,-4.466937106183274,6.995922327041626,-17.905569553375244
420,-0.8629115024784664,8.522726583480836,-18.28775405883789
421,-3.3103531747414263,9.468934059143066,-18.841247272491454
422,-1.2473020546495661,7.751404929161072,-22.105368041992186
423,-5.712136158029599,9.532038307189941,-20.676571083068847
424,1.0006078732924546,8.512173652648926,-21.515546226501463
425,-2.1866822996572934,8.984378767013549,-24.843009376525877
426,-2.346137361807244,10.46251392364502,-20.486940002441408
427,-1.392058002154247,10.480207157135009,-21.96363754272461
428,-0.024891396203745475,9.816498470306396,-24.080684852600097
429,-1.849887176270646,8.32159926891327,-24.791583442687987
430,-3.983105431737168,10.579828977584839,-23.744030570983888
431,3.913067124798774,10.569422340393066,-24.045537376403807
432,3.8151370060822694,9.058776473999023,-24.479820823669435
433,-1.0754058621481701,6.8033737421035765,-21.990688514709472
434,0.49763071628609923,8.038555383682251,-24.512621116638183
435,1.7191398996740759,10.553200292587281,-21.06960849761963
436,-1.462779225844526,11.836294794082642,-22.39474697113037
437,-1.6571227121994911,13.485848903656006,-23.56583480834961
438,-1.3302400399304048,14.035008907318115,-19.923830032348633
439,2.5159843119084835,10.961102819442749,-24.12474536895752
440,-1.508963877017947,10.957182216644288,-29.3843994140625
441,-0.7683682340869449,12.506378936767579,-25.1005578994751
442,-0.8673080558817589,12.327217197418213,-22.39497890472412
443,0.7319818246186323,13.871156358718872,-23.459119606018067
444,-2.4917940956940887,10.773753595352172,-22.074876594543458
445,-0.9952113796342801,13.161851072311402,-23.541026878356934
446,-2.7282421172168885,12.85855474472046,-28.622405815124512
447,-1.9081601693226988,14.448202323913574,-31.45958423614502
448,-4.742191950233169,16.56470642089844,-39.821179962158205
449,-1.9273666413726698,17.377558517456055,-29.87983169555664
450,-3.335795587735417,16.583533668518065,-43.77236843109131
451,-3.014497903562786,22.365364456176756,-42.78977451324463
452,-2.258309525556502,18.41843318939209,-36.436127281188966
453,2.7054109763501284,29.692832660675048,-47.826863861083986
454,-2.8937600488328705,23.402877044677734,-36.95227737426758
455,-0.9066975814361018,22.41600694656372,-27.442287063598634
456,-3.1435924907648096,16.806402969360352,-34.39327220916748
457,-3.9951889302247365,20.14507837295532,-26.155478096008302
458,-1.0540855277010444,23.5470947265625,-40.12611312866211
459,-2.37020279600914,24.006413841247557,-67.7097303390503
460,-2.1742137266828765,59.96595277786255,-66.8606128692627
461,-1.2925910603514539,67.27254753112793,-37.72113800048828
462,-2.4342817931632315,60.211948013305665,-39.93299503326416
463,-0.038581954772271665,39.153439331054685,-52.46273918151856
464,-0.8083577433117525,33.97460708618164,-44.76812057495117
465,-2.0437722646803396,40.412490653991696,-36.86602516174317
466,-1.6557074545825456,35.50851917266846,-32.28687705993652
467,-1.8428435386144053,29.645794486999513,-23.4264778137207
468,0.02475839075618791,27.066923904418946,-29.920522499084473
469,-0.31470307042061507,17.74279890060425,-32.98744583129883
470,0.9945928740756965,15.393176364898682,-33.85804443359375
471,1.167134183557386,14.467943668365479,-23.289460754394533
472,-0.03979950660164733,13.049250602722168,-19.671968269348145
